date,year,month,day,hour,PM2.5,PM10,SO2,NO2,O3,Temprature,Pressure,RAIN
2014-02-11,2014,February,,22,154.0,155.0,85.0,108.0,1.0,-7.1,1022.7,0.0
2014-02-11,2014,February,,23,161.0,159.0,76.0,107.0,1.0,-5.5,1023.0,0.0
2014-02-12,2014,February,,0,169.0,167.0,82.0,112.0,1.0,-5.6,1023.3,0.0
2014-02-12,2014,February,,1,180.0,184.0,128.0,117.0,1.0,-5.9,1023.6,0.0
2014-02-12,2014,February,,2,184.0,192.0,113.0,114.0,1.0,-6.8,1024.0,0.0
2014-02-12,2014,February,,3,185.0,187.0,98.0,107.0,1.0,-7.4,1024.1,0.0
2014-02-12,2014,February,,4,162.0,158.0,101.0,100.0,1.0,-6.5,1024.6,0.0
2014-02-12,2014,February,,5,152.0,145.0,101.0,101.5,1.0,-7.5,1025.1,0.0
2014-02-12,2014,February,,6,151.0,145.0,89.0,103.0,1.0,-7.0,1026.0,0.0
2014-02-12,2014,February,,7,150.0,148.0,81.0,106.0,1.0,-6.0,1027.1,0.0
2014-02-12,2014,February,,8,135.0,143.0,92.0,100.0,1.0,-4.1,1027.7,0.0
2014-02-12,2014,February,,9,105.0,96.0,63.0,78.0,1.0,-1.6,1028.1,0.0
2014-02-12,2014,February,,10,63.0,53.0,32.0,56.0,1.0,0.7,1028.0,0.0
2014-02-12,2014,February,,11,55.0,55.0,23.0,50.0,9.0,2.4,1027.6,0.0
2014-02-12,2014,February,,12,39.0,33.0,21.0,41.0,24.0,3.9,1026.5,0.0
2014-02-12,2014,February,,13,37.0,24.0,17.0,38.0,35.0,4.8,1025.7,0.0
2014-02-12,2014,February,,14,34.0,29.0,18.0,37.0,39.0,4.2,1025.4,0.0
2014-02-12,2014,February,,15,64.0,65.0,32.0,54.0,28.0,3.1,1025.4,0.0
2014-02-12,2014,February,,16,114.0,111.0,53.0,74.0,16.0,2.0,1026.0,0.0
2014-02-12,2014,February,,17,118.0,117.0,53.0,75.0,14.0,1.1,1026.6,0.0
2014-02-12,2014,February,,18,151.0,157.0,64.0,100.0,6.0,0.1,1027.2,0.0
2014-02-12,2014,February,,19,166.0,161.0,65.0,99.0,30.0,-0.9,1027.8,0.0
2014-02-12,2014,February,,20,146.0,137.0,55.0,104.0,19.0,-2.6,1028.6,0.0
2014-02-12,2014,February,,21,114.0,116.0,51.0,102.0,12.0,-4.3,1029.0,0.0
2014-02-12,2014,February,,22,111.0,104.0,50.0,107.0,6.0,-5.0,1029.3,0.0
2014-02-12,2014,February,,23,92.0,89.0,44.0,107.0,3.0,-5.7,1029.8,0.0
2014-02-13,2014,February,,0,105.0,112.0,51.0,110.0,2.0,-4.7,1030.2,0.0
2014-02-13,2014,February,,1,227.0,268.0,71.0,113.0,1.0,-3.8,1030.6,0.0
2014-02-13,2014,February,,2,210.0,220.0,60.0,97.0,1.0,-3.7,1031.0,0.0
2014-02-13,2014,February,,3,178.0,173.0,47.0,83.0,1.0,-3.7,1030.7,0.0
2014-02-13,2014,February,,4,171.0,152.0,52.0,67.0,9.0,-3.6,1030.3,0.0
2014-02-13,2014,February,,5,151.0,130.0,53.0,61.5,17.0,-3.3,1030.4,0.0
2014-02-13,2014,February,,6,138.0,127.0,55.0,56.0,26.0,-3.1,1030.5,0.0
2014-02-13,2014,February,,7,150.0,140.0,52.0,61.0,27.0,-2.8,1031.2,0.0
2014-02-13,2014,February,,8,159.0,155.0,57.0,80.0,8.0,-3.3,1031.6,0.0
2014-02-13,2014,February,,9,165.0,165.0,65.0,83.0,1.0,-3.4,1031.6,0.0
2014-02-13,2014,February,,10,174.0,181.0,52.0,76.0,5.0,-2.9,1031.2,0.0
2014-02-13,2014,February,,11,189.0,185.0,51.0,74.0,8.0,-2.5,1030.2,0.0
2014-02-13,2014,February,,12,196.0,191.0,67.0,76.0,10.0,-2.2,1029.1,0.0
2014-02-13,2014,February,,13,192.0,191.0,73.0,78.0,14.0,-1.7,1027.6,0.0
2014-02-13,2014,February,,14,185.0,175.0,67.0,80.0,19.0,-1.3,1026.8,0.0
2014-02-13,2014,February,,15,181.0,165.0,73.0,80.0,26.0,-1.2,1026.1,0.0
2014-02-13,2014,February,,16,188.0,180.0,74.0,89.0,21.0,-2.3,1025.8,0.0
2014-02-13,2014,February,,17,194.0,185.0,64.0,95.0,17.0,-2.9,1025.6,0.0
2014-02-13,2014,February,,18,218.0,215.0,45.0,101.0,1.0,-2.9,1025.7,0.0
2014-02-13,2014,February,,19,235.0,242.0,96.0,102.0,1.0,-2.8,1025.7,0.0
2014-02-13,2014,February,,20,250.0,254.0,109.0,103.0,1.0,-2.9,1025.6,0.0
2014-02-13,2014,February,,21,249.0,253.0,109.0,104.0,1.0,-2.9,1025.4,0.0
2014-02-13,2014,February,,22,259.0,269.0,102.0,105.0,1.0,-3.3,1024.8,0.0
2014-02-13,2014,February,,23,231.0,240.0,97.0,102.0,1.0,-3.9,1024.5,0.0
2014-02-14,2014,February,,0,235.0,247.0,93.0,100.0,1.0,-4.7,1023.9,0.0
2014-02-14,2014,February,,1,229.0,229.0,111.0,100.0,1.0,-5.2,1023.1,0.0
2014-02-14,2014,February,,2,222.0,218.0,110.5,99.0,1.0,-5.3,1022.6,0.0
2014-02-14,2014,February,,3,209.0,205.0,110.0,96.0,1.0,-5.3,1022.0,0.0
2014-02-14,2014,February,,4,203.0,195.0,90.0,91.0,1.0,-5.4,1021.8,0.0
2014-02-14,2014,February,,5,209.0,205.0,72.0,89.5,1.0,-5.8,1021.7,0.0
2014-02-14,2014,February,,6,201.0,197.0,71.0,88.0,1.0,-5.9,1021.9,0.0
2014-02-14,2014,February,,7,196.0,190.0,59.0,87.0,1.0,-5.6,1022.3,0.0
2014-02-14,2014,February,,8,196.0,190.0,59.0,87.0,1.0,-4.6,1022.1,0.0
2014-02-14,2014,February,,9,180.0,173.0,78.0,86.0,1.0,-2.9,1022.1,0.0
2014-02-14,2014,February,,10,177.0,172.0,90.0,76.0,2.0,-1.3,1021.6,0.0
2014-02-14,2014,February,,11,197.0,189.0,83.0,76.0,5.0,0.2,1020.9,0.0
2014-02-14,2014,February,,12,222.0,219.0,82.0,84.0,9.0,1.1,1019.2,0.0
2014-02-14,2014,February,,13,231.0,229.0,82.0,90.0,15.0,2.1,1018.4,0.0
2014-02-14,2014,February,,14,250.0,244.0,83.0,96.0,26.0,3.1,1017.8,0.0
2014-02-14,2014,February,,15,264.0,256.0,86.0,104.0,28.0,3.2,1017.5,0.0
2014-02-14,2014,February,,16,267.0,261.0,80.0,118.0,19.0,2.1,1017.7,0.0
2014-02-14,2014,February,,17,287.0,289.0,83.0,131.0,16.0,-0.7,1018.0,0.0
2014-02-14,2014,February,,18,293.0,294.0,84.0,136.0,10.0,-2.6,1018.1,0.0
2014-02-14,2014,February,,19,302.0,294.0,88.0,138.0,3.0,-3.5,1018.2,0.0
2014-02-14,2014,February,,20,356.0,370.0,91.0,141.0,1.0,-3.9,1018.4,0.0
2014-02-14,2014,February,,21,456.0,493.0,111.0,136.0,1.0,-3.0,1018.5,0.0
2014-02-14,2014,February,,22,539.0,580.0,128.0,137.0,1.0,-2.4,1018.8,0.0
2014-02-14,2014,February,,23,512.0,571.0,155.0,136.0,1.0,-3.6,1018.9,0.0
2014-02-15,2014,February,,0,549.0,600.0,186.0,129.0,1.0,-4.5,1018.5,0.0
2014-02-15,2014,February,,1,445.0,451.0,193.0,122.0,1.0,-3.7,1018.1,0.0
2014-02-15,2014,February,,2,387.0,384.0,130.0,120.0,1.0,-3.6,1018.1,0.0
2014-02-15,2014,February,,3,411.0,416.0,120.0,121.0,1.0,-3.3,1018.2,0.0
2014-02-15,2014,February,,4,366.0,353.0,135.0,112.0,1.0,-4.0,1018.1,0.0
2014-02-15,2014,February,,5,318.0,295.0,178.0,107.0,1.0,-3.2,1018.4,0.0
2014-02-15,2014,February,,6,309.0,286.0,131.0,108.0,1.0,-3.6,1018.6,0.0
2014-02-15,2014,February,,7,311.0,291.0,165.0,106.0,1.0,-3.5,1019.2,0.0
2014-02-15,2014,February,,8,309.0,290.0,121.0,106.0,1.0,-2.2,1019.7,0.0
2014-02-15,2014,February,,9,307.0,296.0,97.0,105.0,1.0,-0.5,1020.0,0.0
2014-02-15,2014,February,,10,312.0,303.0,120.0,101.0,1.0,1.1,1019.3,0.0
2014-02-15,2014,February,,11,320.0,302.0,135.0,98.0,3.0,2.4,1018.9,0.0
2014-02-15,2014,February,,12,331.0,311.0,133.0,95.0,14.0,2.9,1018.5,0.0
2014-02-15,2014,February,,13,340.0,319.0,138.0,94.0,25.0,4.5,1017.8,0.0
2014-02-15,2014,February,,14,374.0,362.0,145.0,103.0,29.5,4.3,1017.1,0.0
2014-02-15,2014,February,,15,395.0,377.0,152.0,112.0,34.0,4.4,1017.6,0.0
2014-02-15,2014,February,,16,438.0,437.0,137.0,130.0,20.0,3.5,1017.7,0.0
2014-02-15,2014,February,,17,480.0,482.0,127.0,139.0,10.0,0.7,1018.2,0.0
2014-02-15,2014,February,,18,467.0,461.0,116.0,144.0,2.0,-1.8,1018.4,0.0
2014-02-15,2014,February,,19,460.0,447.0,100.0,142.0,1.0,-2.7,1018.7,0.0
2014-02-15,2014,February,,20,435.0,421.0,92.0,138.0,1.0,-3.2,1018.8,0.0
2014-02-15,2014,February,,21,451.0,432.0,93.0,139.0,1.0,-0.9,1019.0,0.0
2014-02-15,2014,February,,22,500.0,499.0,109.0,154.0,1.0,-1.2,1019.5,0.0
2014-02-15,2014,February,,23,489.0,486.0,156.0,151.0,1.0,-2.1,1019.7,0.0
2014-02-16,2014,February,,0,486.0,479.0,144.0,146.0,1.0,-2.3,1019.9,0.0
2014-02-16,2014,February,,1,457.0,430.0,239.0,135.0,1.0,-2.6,1020.3,0.0
2014-02-16,2014,February,,2,433.0,408.0,186.0,128.0,1.0,-2.2,1020.6,0.0
2014-02-16,2014,February,,3,430.0,398.0,130.0,124.0,1.0,-2.5,1020.9,0.0
2014-02-16,2014,February,,4,439.0,411.0,140.0,126.0,1.0,-2.2,1021.5,0.0
2014-02-16,2014,February,,5,416.0,384.0,122.0,112.0,1.0,-2.8,1022.1,0.0
2014-02-16,2014,February,,6,409.0,377.0,162.0,111.0,1.0,-3.4,1022.0,0.0
2014-02-16,2014,February,,7,403.0,374.0,128.0,108.0,1.0,-2.8,1023.1,0.0
2014-02-16,2014,February,,8,394.0,367.0,114.0,99.0,1.0,-0.7,1024.1,0.0
2014-02-16,2014,February,,9,380.0,345.0,130.0,96.0,1.0,1.5,1024.4,0.0
2014-02-16,2014,February,,10,355.0,320.0,133.0,95.0,2.0,4.5,1024.8,0.0
2014-02-16,2014,February,,11,291.0,236.0,109.0,86.0,16.0,6.0,1024.3,0.0
2014-02-16,2014,February,,12,195.0,118.0,65.0,60.0,42.0,6.5,1023.8,0.0
2014-02-16,2014,February,,13,172.0,127.0,82.0,50.0,63.0,6.5,1023.2,0.0
2014-02-16,2014,February,,14,147.0,82.0,61.0,51.0,67.0,7.0,1022.7,0.0
2014-02-16,2014,February,,15,186.0,161.0,75.0,68.0,67.0,5.6,1023.1,0.0
2014-02-16,2014,February,,16,220.0,173.0,72.0,73.0,66.0,5.0,1023.3,0.0
2014-02-16,2014,February,,17,185.0,135.0,64.0,72.0,60.0,4.4,1023.8,0.0
2014-02-16,2014,February,,18,234.0,240.0,91.0,103.0,32.0,3.3,1024.3,0.0
2014-02-16,2014,February,,19,305.0,296.0,102.0,111.0,16.0,2.6,1024.7,0.0
2014-02-16,2014,February,,20,281.0,247.0,86.0,113.0,1.0,1.5,1025.8,0.0
2014-02-16,2014,February,,21,273.0,241.0,85.0,112.0,1.0,2.5,1026.6,0.0
2014-02-16,2014,February,,22,249.0,217.0,79.0,102.0,1.0,2.1,1027.0,0.0
2014-02-16,2014,February,,23,189.0,141.0,80.0,92.0,6.0,2.1,1027.1,0.0
2014-02-17,2014,February,,0,163.0,123.0,76.0,94.0,4.0,1.3,1027.3,0.0
2014-02-17,2014,February,,1,138.0,87.0,75.0,79.0,12.0,0.8,1027.6,0.0
2014-02-17,2014,February,,2,106.0,24.0,63.0,56.0,28.0,1.1,1028.3,0.0
2014-02-17,2014,February,,3,75.0,23.0,53.0,56.0,27.0,0.9,1027.6,0.0
2014-02-17,2014,February,,4,86.0,12.0,45.0,66.0,19.0,1.1,1027.7,0.0
2014-02-17,2014,February,,5,44.0,6.0,42.0,62.5,24.0,-0.1,1028.3,0.0
2014-02-17,2014,February,,6,43.0,6.0,88.0,59.0,26.0,-1.2,1029.3,0.0
2014-02-17,2014,February,,7,48.0,18.0,107.0,81.0,7.0,-0.8,1030.2,0.0
2014-02-17,2014,February,,8,59.0,19.0,96.0,85.0,7.0,2.0,1030.5,0.0
2014-02-17,2014,February,,9,60.0,38.0,100.0,87.0,8.0,2.6,1030.8,0.0
2014-02-17,2014,February,,10,71.0,59.0,109.0,77.0,20.0,3.3,1030.9,0.0
2014-02-17,2014,February,,11,83.0,81.0,120.0,79.0,22.0,4.1,1030.0,0.0
2014-02-17,2014,February,,12,86.0,69.0,94.0,67.0,38.0,4.6,1028.8,0.0
2014-02-17,2014,February,,13,81.0,62.0,68.0,57.0,57.0,5.0,1028.0,0.0
2014-02-17,2014,February,,14,80.0,70.0,60.0,62.0,57.0,5.0,1027.6,0.0
2014-02-17,2014,February,,15,79.0,67.0,65.0,59.0,61.0,4.4,1027.6,0.0
2014-02-17,2014,February,,16,77.0,70.0,58.0,57.0,64.0,3.7,1027.4,0.0
2014-02-17,2014,February,,17,79.0,61.0,43.0,55.0,65.0,2.8,1027.4,0.0
2014-02-17,2014,February,,18,66.0,63.0,31.0,59.0,59.0,2.8,1028.3,0.0
2014-02-17,2014,February,,19,75.0,70.0,44.0,69.0,44.0,1.8,1029.1,0.0
2014-02-17,2014,February,,20,81.0,108.0,47.0,79.0,28.0,0.5,1029.9,0.0
2014-02-17,2014,February,,21,65.0,110.0,34.0,65.0,29.0,-0.5,1030.3,0.0
2014-02-17,2014,February,,22,47.0,40.0,34.0,60.0,24.0,-1.0,1030.0,0.0
2014-02-17,2014,February,,23,32.0,22.0,21.0,46.0,33.0,-1.0,1030.1,0.0
2014-02-18,2014,February,,0,30.0,19.0,16.0,44.0,32.0,-1.2,1029.9,0.0
2014-02-18,2014,February,,1,35.0,19.0,15.0,47.0,28.0,-1.6,1029.2,0.0
2014-02-18,2014,February,,2,38.0,8.0,14.0,40.0,35.0,-2.3,1028.6,0.0
2014-02-18,2014,February,,3,36.5,12.0,17.0,46.5,28.5,-3.8,1028.2,0.0
2014-02-18,2014,February,,4,35.0,16.0,20.0,53.0,22.0,-4.8,1028.2,0.0
2014-02-18,2014,February,,5,41.0,26.0,23.0,67.0,9.0,-5.0,1028.4,0.0
2014-02-18,2014,February,,6,52.0,42.0,29.0,79.0,1.0,-4.9,1028.4,0.0
2014-02-18,2014,February,,7,58.0,51.0,31.0,80.0,1.0,-5.0,1028.8,0.0
2014-02-18,2014,February,,8,56.0,55.0,34.0,81.0,1.0,-2.1,1028.7,0.0
2014-02-18,2014,February,,9,61.0,58.0,54.0,83.0,1.0,-0.6,1028.1,0.0
2014-02-18,2014,February,,10,72.0,74.0,76.0,78.0,6.0,0.4,1027.7,0.0
2014-02-18,2014,February,,11,69.0,72.0,70.0,66.0,25.0,0.4,1026.4,0.0
2014-02-18,2014,February,,12,77.0,77.0,62.0,62.0,32.0,1.1,1025.0,0.0
2014-02-18,2014,February,,13,72.0,63.0,53.0,50.0,46.0,1.1,1023.6,0.0
2014-02-18,2014,February,,14,69.0,61.0,32.0,40.0,59.0,1.5,1023.0,0.0
2014-02-18,2014,February,,15,75.0,65.0,28.0,41.0,61.0,1.7,1022.5,0.0
2014-02-18,2014,February,,16,75.0,75.0,27.0,42.0,63.0,1.5,1022.3,0.0
2014-02-18,2014,February,,17,76.0,68.0,25.0,44.0,63.0,1.5,1022.3,0.0
2014-02-18,2014,February,,18,74.0,67.0,24.0,51.0,54.0,1.5,1022.5,0.0
2014-02-18,2014,February,,19,81.0,86.0,24.0,67.0,38.0,1.3,1022.9,0.0
2014-02-18,2014,February,,20,94.0,94.0,27.0,74.0,29.0,0.7,1022.6,0.0
2014-02-18,2014,February,,21,88.0,88.0,33.0,67.0,33.0,0.7,1023.4,0.0
2014-02-18,2014,February,,22,90.0,93.0,38.0,74.0,22.0,0.2,1023.3,0.0
2014-02-18,2014,February,,23,105.0,115.0,47.0,95.0,1.0,-0.6,1022.9,0.0
2014-02-19,2014,February,,0,103.0,106.0,52.0,93.0,1.0,-2.2,1022.9,0.0
2014-02-19,2014,February,,1,118.0,120.0,52.0,88.0,1.0,-1.9,1022.5,0.0
2014-02-19,2014,February,,2,122.0,126.0,79.0,94.0,1.0,-2.0,1022.1,0.0
2014-02-19,2014,February,,3,114.0,121.0,78.0,88.0,1.0,-3.4,1022.1,0.0
2014-02-19,2014,February,,4,100.0,107.0,60.0,82.0,1.0,-3.1,1022.1,0.0
2014-02-19,2014,February,,5,90.0,96.0,57.0,81.0,1.0,-3.9,1022.6,0.0
2014-02-19,2014,February,,6,77.0,76.0,58.0,79.0,1.0,-4.9,1023.0,0.0
2014-02-19,2014,February,,7,67.0,63.0,55.0,79.0,1.0,-2.9,1024.0,0.0
2014-02-19,2014,February,,8,55.0,43.0,78.0,79.0,1.0,-0.4,1024.4,0.0
2014-02-19,2014,February,,9,37.0,24.0,86.0,68.0,7.0,2.3,1024.2,0.0
2014-02-19,2014,February,,10,28.0,14.0,55.0,46.0,29.0,3.4,1024.0,0.0
2014-02-19,2014,February,,11,21.0,8.0,33.0,30.0,49.0,4.1,1023.4,0.0
2014-02-19,2014,February,,12,15.0,6.0,21.0,26.0,56.0,4.7,1022.3,0.0
2014-02-19,2014,February,,13,19.0,6.0,13.0,21.0,65.0,5.8,1021.3,0.0
2014-02-19,2014,February,,14,13.0,6.0,14.0,20.0,69.0,6.3,1021.0,0.0
2014-02-19,2014,February,,15,17.0,6.0,15.0,22.0,69.0,6.0,1021.0,0.0
2014-02-19,2014,February,,16,18.0,6.0,15.0,32.0,62.0,4.7,1020.9,0.0
2014-02-19,2014,February,,17,14.0,6.0,14.0,38.0,57.0,3.3,1021.5,0.0
2014-02-19,2014,February,,18,24.0,20.0,14.0,53.0,41.0,2.9,1022.1,0.0
2014-02-19,2014,February,,19,26.0,28.0,14.0,61.0,33.0,1.4,1022.6,0.0
2014-02-19,2014,February,,20,33.0,38.0,18.0,70.0,24.0,1.8,1023.0,0.0
2014-02-19,2014,February,,21,89.0,109.0,35.0,94.0,11.0,0.8,1023.4,0.0
2014-02-19,2014,February,,22,98.0,120.0,40.0,89.0,16.0,0.9,1023.6,0.0
2014-02-19,2014,February,,23,127.0,155.0,39.0,89.0,2.0,0.1,1023.8,0.0
2014-02-20,2014,February,,0,134.0,146.0,31.0,77.0,5.0,-0.4,1023.7,0.0
2014-02-20,2014,February,,1,123.0,134.5,34.0,76.5,3.0,-2.5,1023.8,0.0
2014-02-20,2014,February,,2,112.0,123.0,37.0,76.0,1.0,-2.7,1023.7,0.0
2014-02-20,2014,February,,3,116.0,136.0,36.0,79.0,1.0,-3.1,1023.8,0.0
2014-02-20,2014,February,,4,125.0,135.0,25.0,74.0,1.0,-3.5,1024.3,0.0
2014-02-20,2014,February,,5,130.0,132.0,37.0,79.5,1.0,-2.7,1024.4,0.0
2014-02-20,2014,February,,6,161.0,173.0,62.0,85.0,1.0,-2.4,1024.9,0.0
2014-02-20,2014,February,,7,163.0,167.0,46.0,80.0,1.0,-1.8,1025.6,0.0
2014-02-20,2014,February,,8,146.0,169.0,42.0,79.0,1.0,-1.5,1025.8,0.0
2014-02-20,2014,February,,9,151.0,169.0,39.0,79.0,1.0,-1.0,1025.9,0.0
2014-02-20,2014,February,,10,150.0,174.0,50.0,80.0,1.0,-0.1,1025.8,0.0
2014-02-20,2014,February,,11,180.0,185.0,64.0,84.0,1.0,0.6,1025.3,0.0
2014-02-20,2014,February,,12,197.0,205.0,52.0,82.0,1.0,1.2,1024.3,0.0
2014-02-20,2014,February,,13,215.0,219.0,55.0,87.0,2.0,1.0,1023.7,0.0
2014-02-20,2014,February,,14,248.0,261.0,65.0,87.0,9.0,1.8,1023.3,0.0
2014-02-20,2014,February,,15,283.0,286.0,51.0,87.0,12.0,1.8,1022.9,0.0
2014-02-20,2014,February,,16,314.0,316.0,41.0,92.0,14.0,1.3,1022.6,0.0
2014-02-20,2014,February,,17,276.0,291.0,42.0,100.0,18.0,0.7,1022.8,0.0
2014-02-20,2014,February,,18,329.0,350.0,35.0,111.0,1.0,-0.1,1023.2,0.0
2014-02-20,2014,February,,19,360.0,380.0,35.0,115.0,1.0,-0.6,1023.3,0.0
2014-02-20,2014,February,,20,364.0,382.0,38.0,115.0,1.0,-0.9,1023.7,0.0
2014-02-20,2014,February,,21,354.0,366.0,32.0,107.0,1.0,-1.1,1023.8,0.0
2014-02-20,2014,February,,22,347.0,354.0,34.0,105.0,1.0,-0.8,1023.7,0.0
2014-02-20,2014,February,,23,350.0,352.0,34.0,105.0,1.0,-0.5,1023.5,0.0
2014-02-21,2014,February,,0,324.0,355.0,34.0,104.0,1.0,-0.4,1023.5,0.0
2014-02-21,2014,February,,1,316.0,337.0,35.0,104.0,1.0,-0.4,1023.3,0.0
2014-02-21,2014,February,,2,288.0,288.0,43.0,92.0,1.0,-0.4,1022.8,0.0
2014-02-21,2014,February,,3,239.0,239.0,48.0,87.0,1.0,-0.5,1022.5,0.0
2014-02-21,2014,February,,4,216.0,228.0,46.0,90.0,1.0,-0.5,1022.5,0.0
2014-02-21,2014,February,,5,247.0,247.0,48.0,91.0,1.0,-0.6,1022.6,0.0
2014-02-21,2014,February,,6,223.0,226.0,60.0,96.0,1.0,-0.6,1022.7,0.0
2014-02-21,2014,February,,7,223.0,224.0,67.0,98.0,1.0,-0.3,1023.0,0.0
2014-02-21,2014,February,,8,243.0,243.0,82.0,100.0,1.0,0.4,1023.3,0.0
2014-02-21,2014,February,,9,226.0,226.0,103.0,102.0,1.0,1.1,1023.0,0.0
2014-02-21,2014,February,,10,208.0,208.0,111.0,101.0,1.0,1.6,1023.0,0.0
2014-02-21,2014,February,,11,176.0,179.0,110.0,97.0,1.0,2.4,1022.7,0.0
2014-02-21,2014,February,,12,174.0,197.0,109.0,92.0,6.0,3.0,1021.5,0.0
2014-02-21,2014,February,,13,193.0,225.0,107.0,97.0,9.0,3.7,1020.6,0.0
2014-02-21,2014,February,,14,213.0,250.0,104.0,103.0,11.0,4.0,1020.2,0.0
2014-02-21,2014,February,,15,222.0,266.0,99.0,106.0,12.0,4.0,1020.2,0.0
2014-02-21,2014,February,,16,234.0,277.0,90.0,110.0,11.0,3.3,1020.2,0.0
2014-02-21,2014,February,,17,241.0,280.0,78.0,120.0,4.0,2.8,1020.8,0.0
2014-02-21,2014,February,,18,246.0,289.0,74.0,128.0,1.0,2.3,1021.5,0.0
2014-02-21,2014,February,,19,239.0,289.0,81.0,136.0,1.0,-0.3,1022.0,0.0
2014-02-21,2014,February,,20,243.0,294.0,85.0,138.0,1.0,-0.8,1022.5,0.0
2014-02-21,2014,February,,21,251.0,290.0,85.0,134.0,1.0,-1.1,1022.6,0.0
2014-02-21,2014,February,,22,247.0,297.0,88.0,135.0,1.0,-0.2,1022.9,0.0
2014-02-21,2014,February,,23,248.0,291.0,81.0,134.0,1.0,-1.1,1023.0,0.0
2014-02-22,2014,February,,0,252.0,317.0,83.0,135.0,1.0,-0.4,1023.0,0.0
2014-02-22,2014,February,,1,278.0,350.0,150.0,134.0,1.0,0.1,1023.1,0.0
2014-02-22,2014,February,,2,301.0,343.0,119.0,124.0,1.0,0.2,1023.0,0.0
2014-02-22,2014,February,,3,312.0,313.0,107.0,113.0,1.0,0.6,1023.1,0.0
2014-02-22,2014,February,,4,262.0,292.0,102.0,107.0,1.0,0.6,1023.4,0.0
2014-02-22,2014,February,,5,274.0,274.0,102.0,102.0,1.0,0.9,1023.4,0.0
2014-02-22,2014,February,,6,230.0,259.0,102.0,100.0,1.0,1.6,1023.6,0.0
2014-02-22,2014,February,,7,233.0,272.0,102.0,101.0,1.0,1.7,1024.1,0.0
2014-02-22,2014,February,,8,237.0,273.0,106.0,100.0,1.0,2.2,1024.7,0.0
2014-02-22,2014,February,,9,242.0,285.0,102.0,98.0,1.0,3.1,1024.9,0.0
2014-02-22,2014,February,,10,241.0,281.0,114.0,97.0,1.0,4.0,1024.5,0.0
2014-02-22,2014,February,,11,244.0,290.0,118.0,99.0,1.0,4.9,1024.3,0.0
2014-02-22,2014,February,,12,247.0,287.0,124.0,97.0,4.0,5.4,1023.6,0.0
2014-02-22,2014,February,,13,236.0,276.0,140.0,95.0,10.0,6.0,1023.0,0.0
2014-02-22,2014,February,,14,240.0,307.0,148.0,106.0,11.0,6.1,1022.9,0.0
2014-02-22,2014,February,,15,299.0,350.0,149.0,118.0,7.0,6.1,1022.8,0.0
2014-02-22,2014,February,,16,297.0,331.0,138.0,117.0,5.0,5.4,1022.9,0.0
2014-02-22,2014,February,,17,263.0,320.0,125.0,117.0,4.0,4.5,1023.5,0.0
2014-02-22,2014,February,,18,246.0,303.0,115.0,122.0,1.0,4.2,1024.0,0.0
2014-02-22,2014,February,,19,224.0,284.0,95.0,120.0,1.0,4.7,1024.6,0.0
2014-02-22,2014,February,,20,214.0,268.0,82.0,113.0,1.0,4.4,1025.0,0.0
2014-02-22,2014,February,,21,238.0,260.0,81.0,100.0,1.0,4.1,1025.2,0.0
2014-02-22,2014,February,,22,213.0,224.0,79.0,94.0,1.0,3.5,1025.3,0.0
2014-02-22,2014,February,,23,209.0,212.0,75.0,91.0,1.0,2.9,1025.5,0.0
2014-02-23,2014,February,,0,203.0,203.0,63.0,67.0,17.0,2.6,1026.0,0.0
2014-02-23,2014,February,,1,196.0,196.0,64.0,61.0,18.0,2.4,1025.7,0.0
2014-02-23,2014,February,,2,197.0,197.0,69.0,62.0,14.0,2.2,1025.6,0.0
2014-02-23,2014,February,,3,188.0,188.0,79.0,64.0,14.0,1.8,1025.1,0.0
2014-02-23,2014,February,,4,187.0,187.0,83.0,70.0,11.0,1.7,1025.3,0.0
2014-02-23,2014,February,,5,167.0,167.0,86.0,65.5,13.0,1.6,1025.3,0.0
2014-02-23,2014,February,,6,167.0,167.0,83.0,61.0,18.0,1.4,1025.7,0.0
2014-02-23,2014,February,,7,168.0,168.0,96.0,69.0,8.0,1.7,1026.1,0.0
2014-02-23,2014,February,,8,154.0,182.0,111.0,80.0,1.0,2.0,1026.1,0.0
2014-02-23,2014,February,,9,155.0,186.0,104.0,79.0,1.0,2.3,1026.2,0.0
2014-02-23,2014,February,,10,180.0,180.0,110.0,74.0,5.0,2.6,1026.0,0.0
2014-02-23,2014,February,,11,154.0,189.0,134.0,83.0,1.0,3.1,1025.0,0.0
2014-02-23,2014,February,,12,163.0,198.0,140.0,85.0,2.0,3.2,1023.8,0.0
2014-02-23,2014,February,,13,189.0,189.0,132.0,82.0,8.0,3.2,1023.7,0.0
2014-02-23,2014,February,,14,192.0,192.0,126.0,86.0,8.0,3.4,1023.5,0.0
2014-02-23,2014,February,,15,162.0,207.0,138.0,93.0,5.0,3.3,1023.4,0.0
2014-02-23,2014,February,,16,187.0,269.0,175.0,101.0,1.0,3.0,1023.2,0.0
2014-02-23,2014,February,,17,213.0,279.0,161.0,104.0,1.0,2.8,1023.5,0.0
2014-02-23,2014,February,,18,200.0,278.0,142.0,107.0,1.0,2.8,1023.6,0.0
2014-02-23,2014,February,,19,203.0,291.0,145.0,108.0,1.0,2.8,1023.7,0.0
2014-02-23,2014,February,,20,215.0,305.0,153.0,108.0,1.0,2.7,1023.9,0.0
